Database name, Table Name, Field Name, Is Primary Key, Is Foreign Key, Type
store_1, ALBUMS, TITLE, False, False, text
store_1, ALBUMS, ARTIST_ID, False, False, number
store_1, EMPLOYEES, ID, True, False, number
store_1, EMPLOYEES, LAST_NAME, False, False, text
store_1, EMPLOYEES, FIRST_NAME, False, False, text
store_1, EMPLOYEES, TITLE, False, False, text
store_1, EMPLOYEES, REPORTS_TO, False, False, number
store_1, EMPLOYEES, BIRTH_DATE, False, False, time
store_1, EMPLOYEES, HIRE_DATE, False, False, time
store_1, EMPLOYEES, ADDRESS, False, False, text
store_1, EMPLOYEES, CITY, False, False, text
store_1, EMPLOYEES, STATE, False, False, text
store_1, EMPLOYEES, COUNTRY, False, False, text
store_1, EMPLOYEES, POSTAL_CODE, False, False, text
store_1, EMPLOYEES, PHONE, False, False, text
store_1, EMPLOYEES, FAX, False, False, text
store_1, EMPLOYEES, EMAIL, False, False, text
store_1, CUSTOMERS, ID, True, False, number
store_1, CUSTOMERS, FIRST_NAME, False, False, text
store_1, CUSTOMERS, LAST_NAME, False, False, text
store_1, CUSTOMERS, COMPANY, False, False, text
store_1, CUSTOMERS, ADDRESS, False, False, text
store_1, CUSTOMERS, CITY, False, False, text
store_1, CUSTOMERS, STATE, False, False, text
store_1, CUSTOMERS, COUNTRY, False, False, text
store_1, CUSTOMERS, POSTAL_CODE, False, False, text
store_1, CUSTOMERS, PHONE, False, False, text
store_1, CUSTOMERS, FAX, False, False, text
store_1, CUSTOMERS, EMAIL, False, False, text
store_1, CUSTOMERS, SUPPORT_REP_ID, False, False, number
store_1, GENRES, ID, True, False, number
store_1, GENRES, NAME, False, False, text
store_1, INVOICES, ID, True, False, number
store_1, INVOICES, CUSTOMER_ID, False, False, number
store_1, INVOICES, INVOICE_DATE, False, False, time
store_1, INVOICES, BILLING_ADDRESS, False, False, text
store_1, INVOICES, BILLING_CITY, False, False, text
store_1, INVOICES, BILLING_STATE, False, False, text
store_1, INVOICES, BILLING_COUNTRY, False, False, text
store_1, INVOICES, BILLING_POSTAL_CODE, False, False, text
store_1, INVOICES, TOTAL, False, False, number
store_1, MEDIA_TYPES, ID, True, False, number
store_1, MEDIA_TYPES, NAME, False, False, text
store_1, TRACKS, ID, True, False, number
store_1, TRACKS, NAME, False, False, text
store_1, TRACKS, ALBUM_ID, False, False, number
store_1, TRACKS, MEDIA_TYPE_ID, False, False, number
store_1, TRACKS, GENRE_ID, False, False, number
store_1, TRACKS, COMPOSER, False, False, text
store_1, TRACKS, MILLISECONDS, False, False, number
store_1, TRACKS, BYTES, False, False, number
store_1, TRACKS, UNIT_PRICE, False, False, number
store_1, INVOICE_LINES, ID, True, False, number
store_1, INVOICE_LINES, INVOICE_ID, False, False, number
store_1, INVOICE_LINES, TRACK_ID, False, False, number
store_1, INVOICE_LINES, UNIT_PRICE, False, False, number
store_1, INVOICE_LINES, QUANTITY, False, False, number
store_1, PLAYLISTS, ID, True, False, number
store_1, PLAYLISTS, NAME, False, False, text
store_1, PLAYLIST_TRACKS, PLAYLIST_ID, True, False, number
store_1, PLAYLIST_TRACKS, TRACK_ID, False, False, number
train_station, STATION, STATION_ID, True, False, number
train_station, STATION, NAME, False, False, text
train_station, STATION, ANNUAL_ENTRY_EXIT, False, False, number
train_station, STATION, ANNUAL_INTERCHANGES, False, False, number
train_station, STATION, TOTAL_PASSENGERS, False, False, number
train_station, STATION, LOCATION, False, False, text
train_station, STATION, MAIN_SERVICES, False, False, text
train_station, STATION, NUMBER_OF_PLATFORMS, False, False, number
train_station, TRAIN, TRAIN_ID, True, False, number
train_station, TRAIN, NAME, False, False, text
train_station, TRAIN, TIME, False, False, text
train_station, TRAIN, SERVICE, False, False, text
train_station, TRAIN_STATION, TRAIN_ID, True, False, number
train_station, TRAIN_STATION, STATION_ID, False, False, number
document_management, ROLES, ROLE_CODE, True, False, text
document_management, ROLES, ROLE_DESCRIPTION, False, False, text
document_management, USERS, USER_ID, True, False, number
document_management, USERS, ROLE_CODE, False, False, text
document_management, USERS, USER_NAME, False, False, text
document_management, USERS, USER_LOGIN, False, False, text
document_management, USERS, PASSWORD, False, False, text
document_management, DOCUMENT_STRUCTURES, DOCUMENT_STRUCTURE_CODE, True, False, text
document_management, DOCUMENT_STRUCTURES, PARENT_DOCUMENT_STRUCTURE_CODE, False, False, text
document_management, DOCUMENT_STRUCTURES, DOCUMENT_STRUCTURE_DESCRIPTION, False, False, text
document_management, FUNCTIONAL_AREAS, FUNCTIONAL_AREA_CODE, True, False, text
document_management, FUNCTIONAL_AREAS, PARENT_FUNCTIONAL_AREA_CODE, False, False, text
document_management, FUNCTIONAL_AREAS, FUNCTIONAL_AREA_DESCRIPTION, False, False, text
document_management, IMAGES, IMAGE_ID, True, False, number
document_management, IMAGES, IMAGE_ALT_TEXT, False, False, text
document_management, IMAGES, IMAGE_NAME, False, False, text
document_management, IMAGES, IMAGE_URL, False, False, text
document_management, DOCUMENTS, DOCUMENT_CODE, True, False, text
document_management, DOCUMENTS, DOCUMENT_STRUCTURE_CODE, False, False, text
document_management, DOCUMENTS, DOCUMENT_TYPE_CODE, False, False, text
document_management, DOCUMENTS, ACCESS_COUNT, False, False, number
document_management, DOCUMENTS, DOCUMENT_NAME, False, False, text
document_management, DOCUMENT_FUNCTIONAL_AREAS, DOCUMENT_CODE, False, False, text
document_management, DOCUMENT_FUNCTIONAL_AREAS, FUNCTIONAL_AREA_CODE, False, False, text
document_management, DOCUMENT_SECTIONS, SECTION_ID, True, False, number
document_management, DOCUMENT_SECTIONS, DOCUMENT_CODE, False, False, text
document_management, DOCUMENT_SECTIONS, SECTION_SEQUENCE, False, False, number
document_management, DOCUMENT_SECTIONS, SECTION_CODE, False, False, text
document_management, DOCUMENT_SECTIONS, SECTION_TITLE, False, False, text
document_management, DOCUMENT_SECTIONS_IMAGES, SECTION_ID, True, False, number
document_management, DOCUMENT_SECTIONS_IMAGES, IMAGE_ID, False, False, number
formula_1, RACES, RACE_ID, True, False, number
formula_1, RACES, YEAR, False, False, text
formula_1, RACES, ROUND, False, False, text
formula_1, RACES, CIRCUIT_ID, False, False, text
formula_1, RACES, NAME, False, False, text
formula_1, RACES, DATE, False, False, number
formula_1, RACES, TIME, False, False, number
formula_1, RACES, URL, False, False, number
formula_1, DRIVERS, DRIVER_ID, False, False, text
formula_1, DRIVERS, DRIVER_REFERENCE, True, False, number
formula_1, DRIVERS, NUMBER, False, False, number
formula_1, DRIVERS, CODE, False, False, number
formula_1, DRIVERS, FORENAME, False, False, number
formula_1, DRIVERS, SURNAME, False, False, text
formula_1, DRIVERS, DOB, False, False, text
formula_1, DRIVERS, NATIONALITY, False, False, text
formula_1, DRIVERS, URL, False, False, text
formula_1, STATUS, STATUS_ID, True, False, number
formula_1, STATUS, STATUS, False, False, text
formula_1, SEASONS, YEAR, False, False, number
formula_1, SEASONS, URL, False, False, text
formula_1, CONSTRUCTORS, CONSTRUCTOR_ID, False, False, text
formula_1, CONSTRUCTORS, CONSTRUCTOR_REFERENCE, False, False, text
formula_1, CONSTRUCTORS, NAME, False, False, text
formula_1, CONSTRUCTORS, NATIONALITY, False, False, text
formula_1, CONSTRUCTORS, URL, False, False, text
formula_1, CONSTRUCTOR_STANDINGS, CONSTRUCTOR_STANDINGS_ID, True, False, number
formula_1, CONSTRUCTOR_STANDINGS, RACE_ID, False, False, text
formula_1, CONSTRUCTOR_STANDINGS, CONSTRUCTOR_ID, True, False, number
formula_1, CONSTRUCTOR_STANDINGS, POINTS, False, False, text
formula_1, CONSTRUCTOR_STANDINGS, POSITION, True, False, number
formula_1, CONSTRUCTOR_STANDINGS, POSITION_TEXT, False, False, text
formula_1, CONSTRUCTOR_STANDINGS, WINS, False, False, text
formula_1, RESULTS, RESULT_ID, False, False, text
formula_1, RESULTS, RACE_ID, False, False, text
formula_1, RESULTS, DRIVER_ID, True, False, number
formula_1, RESULTS, CONSTRUCTOR_ID, False, False, number
formula_1, RESULTS, NUMBER, False, False, number
formula_1, RESULTS, GRID, False, False, number
formula_1, RESULTS, POSITION, False, False, number
formula_1, RESULTS, POSITION_TEXT, False, False, text
formula_1, RESULTS, POSITION_ORDER, False, False, number
formula_1, RESULTS, POINTS, True, False, number
formula_1, RESULTS, LAPS, False, False, number
formula_1, RESULTS, TIME, False, False, number
formula_1, RESULTS, MILLISECONDS, False, False, number
formula_1, RESULTS, FASTEST_LAP, False, False, number
formula_1, RESULTS, RANK, False, False, number
formula_1, RESULTS, FASTEST_LAP_TIME, False, False, number
formula_1, RESULTS, FASTEST_LAP_SPEED, False, False, text
formula_1, RESULTS, STATUS_ID, False, False, number
formula_1, DRIVER_STANDINGS, DRIVER_STANDINGS_ID, False, False, number
formula_1, DRIVER_STANDINGS, RACE_ID, False, False, number
formula_1, DRIVER_STANDINGS, DRIVER_ID, False, False, text
formula_1, DRIVER_STANDINGS, POINTS, False, False, number
formula_1, DRIVER_STANDINGS, POSITION, False, False, number
formula_1, DRIVER_STANDINGS, POSITION_TEXT, False, False, number
formula_1, DRIVER_STANDINGS, WINS, False, False, text
formula_1, CONSTRUCTOR_RESULTS, CONSTRUCTOR_RESULTS_ID, False, False, text
formula_1, CONSTRUCTOR_RESULTS, RACE_ID, False, False, number
formula_1, CONSTRUCTOR_RESULTS, CONSTRUCTOR_ID, True, False, number
formula_1, CONSTRUCTOR_RESULTS, POINTS, False, False, number
formula_1, CONSTRUCTOR_RESULTS, STATUS, False, False, number
formula_1, QUALIFYING, QUALIFY_ID, False, False, number
formula_1, QUALIFYING, RACE_ID, False, False, number
formula_1, QUALIFYING, DRIVER_ID, False, False, text
formula_1, QUALIFYING, CONSTRUCTOR_ID, False, False, number
formula_1, QUALIFYING, NUMBER, True, False, number
formula_1, QUALIFYING, POSITION, False, False, number
formula_1, QUALIFYING, Q1, False, False, number
formula_1, QUALIFYING, Q2, False, False, number
formula_1, QUALIFYING, Q3, False, False, number
formula_1, CIRCUITS, CIRCUIT_ID, True, False, number
formula_1, CIRCUITS, CIRCUIT_REFERENCE, False, False, number
formula_1, CIRCUITS, NAME, False, False, number
formula_1, CIRCUITS, LOCATION, False, False, number
formula_1, CIRCUITS, COUNTRY, False, False, number
formula_1, CIRCUITS, LATITUDE, False, False, number
formula_1, CIRCUITS, LONGITUDE, False, False, text
formula_1, CIRCUITS, ALTITUDE, False, False, text
formula_1, CIRCUITS, URL, False, False, text
formula_1, PITSTOPS, RACE_ID, True, False, number
formula_1, PITSTOPS, DRIVER_ID, False, False, number
formula_1, PITSTOPS, STOP, False, False, number
formula_1, PITSTOPS, LAP, False, False, number
formula_1, PITSTOPS, TIME, False, False, text
formula_1, PITSTOPS, DURATION, False, False, text
formula_1, PITSTOPS, MILLISECONDS, False, False, number
formula_1, LAPTIMES, RACE_ID, True, False, number
formula_1, LAPTIMES, DRIVER_ID, False, False, number
formula_1, LAPTIMES, LAP, False, False, number
formula_1, LAPTIMES, POSITION, False, False, number
formula_1, LAPTIMES, TIME, False, False, text
formula_1, LAPTIMES, MILLISECONDS, False, False, number
game_1, STUDENT, STUDENT_ID, True, False, number
game_1, STUDENT, LAST_NAME, False, False, text
game_1, STUDENT, FIRST_NAME, False, False, text
game_1, STUDENT, AGE, False, False, number
game_1, STUDENT, SEX, False, False, text
game_1, STUDENT, MAJOR, False, False, number
game_1, STUDENT, ADVISOR, False, False, number
game_1, STUDENT, CITY_CODE, False, False, text
game_1, VIDEO_GAMES, GAME_ID, True, False, number
game_1, VIDEO_GAMES, GAME_NAME, False, False, text
game_1, VIDEO_GAMES, GAME_TYPE, False, False, text
game_1, PLAYS_GAMES, STUDENT_ID, False, False, number
game_1, PLAYS_GAMES, GAME_ID, False, False, number
game_1, PLAYS_GAMES, HOURS_PLAYED, False, False, number
game_1, SPORTS_INFO, STUDENT_ID, False, False, number
game_1, SPORTS_INFO, SPORT_NAME, False, False, text
game_1, SPORTS_INFO, HOURS_PER_WEEK, False, False, number
game_1, SPORTS_INFO, GAMES_PLAYED, False, False, number
game_1, SPORTS_INFO, ON_SCHOLARSHIP, False, False, text
loan_1, BANK, BRANCH_ID, True, False, number
loan_1, BANK, BNAME, False, False, text
loan_1, BANK, NO_OF_CUSTOMERS, False, False, number
loan_1, BANK, CITY, False, False, text
loan_1, BANK, STATE, False, False, text
loan_1, CUSTOMER, CUSTOMER_ID, True, False, text
loan_1, CUSTOMER, CUSTOMER_NAME, False, False, text
loan_1, CUSTOMER, ACCOUNT_TYPE, False, False, text
loan_1, CUSTOMER, ACCOUNT_BALANCE, False, False, number
loan_1, CUSTOMER, NUMBER_OF_LOANS, False, False, number
loan_1, CUSTOMER, CREDIT_SCORE, False, False, number
loan_1, CUSTOMER, BRANCH_ID, False, False, number
loan_1, CUSTOMER, STATE, False, False, text
loan_1, LOAN, LOAN_ID, True, False, text
loan_1, LOAN, LOAN_TYPE, False, False, text
loan_1, LOAN, CUSTOMER_ID, False, False, text
loan_1, LOAN, BRANCH_ID, False, False, text
loan_1, LOAN, AMOUNT, False, False, number
bike_1, STATION, ID, True, False, number
bike_1, STATION, NAME, False, False, text
bike_1, STATION, LATITUDE, False, False, number
bike_1, STATION, LONGITUDE, False, False, number
bike_1, STATION, DOCK_COUNT, False, False, number
bike_1, STATION, CITY, False, False, text
bike_1, STATION, INSTALLATION_DATE, False, False, text
bike_1, STATUS, STATION_ID, False, False, number
bike_1, STATUS, BIKES_AVAILABLE, False, False, number
bike_1, STATUS, DOCKS_AVAILABLE, False, False, number
bike_1, STATUS, TIME, False, False, text
bike_1, TRIP, ID, True, False, number
bike_1, TRIP, DURATION, False, False, number
bike_1, TRIP, START_DATE, False, False, text
bike_1, TRIP, START_STATION_NAME, False, False, text
bike_1, TRIP, START_STATION_ID, False, False, number
bike_1, TRIP, END_DATE, False, False, text
bike_1, TRIP, END_STATION_NAME, False, False, text
bike_1, TRIP, END_STATION_ID, False, False, number
bike_1, TRIP, BIKE_ID, False, False, number
bike_1, TRIP, SUBSCRIPTION_TYPE, False, False, text
bike_1, TRIP, ZIP_CODE, False, False, number
bike_1, WEATHER, DATE, False, False, text
bike_1, WEATHER, MAX_TEMPERATURE_F, False, False, number
bike_1, WEATHER, MEAN_TEMPERATURE_F, False, False, number
bike_1, WEATHER, MIN_TEMPERATURE_F, False, False, number
bike_1, WEATHER, MAX_DEW_POINT_F, False, False, number
bike_1, WEATHER, MEAN_DEW_POINT_F, False, False, number
bike_1, WEATHER, MIN_DEW_POINT_F, False, False, number
bike_1, WEATHER, MAX_HUMIDITY, False, False, number
bike_1, WEATHER, MEAN_HUMIDITY, False, False, number
bike_1, WEATHER, MIN_HUMIDITY, False, False, number
bike_1, WEATHER, MAX_SEA_LEVEL_PRESSURE_INCHES, False, False, number
bike_1, WEATHER, MEAN_SEA_LEVEL_PRESSURE_INCHES, False, False, number
bike_1, WEATHER, MIN_SEA_LEVEL_PRESSURE_INCHES, False, False, number
bike_1, WEATHER, MAX_VISIBILITY_MILES, False, False, number
bike_1, WEATHER, MEAN_VISIBILITY_MILES, False, False, number
bike_1, WEATHER, MIN_VISIBILITY_MILES, False, False, number
bike_1, WEATHER, MAX_WIND_SPEED_MPH, False, False, number
bike_1, WEATHER, MEAN_WIND_SPEED_MPH, False, False, number
bike_1, WEATHER, MAX_GUST_SPEED_MPH, False, False, number
bike_1, WEATHER, PRECIPITATION_INCHES, False, False, number
bike_1, WEATHER, CLOUD_COVER, False, False, number
bike_1, WEATHER, EVENTS, False, False, text
bike_1, WEATHER, WIND_DIR_DEGREES, False, False, number
bike_1, WEATHER, ZIP_CODE, False, False, number
entrepreneur, ENTREPRENEUR, ENTREPRENEUR_ID, True, False, number
entrepreneur, ENTREPRENEUR, PEOPLE_ID, False, False, number
entrepreneur, ENTREPRENEUR, COMPANY, False, False, text
entrepreneur, ENTREPRENEUR, MONEY_REQUESTED, False, False, number
entrepreneur, ENTREPRENEUR, INVESTOR, False, False, text
entrepreneur, PEOPLE, PEOPLE_ID, True, False, number
entrepreneur, PEOPLE, NAME, False, False, text
entrepreneur, PEOPLE, HEIGHT, False, False, number
entrepreneur, PEOPLE, WEIGHT, False, False, number
entrepreneur, PEOPLE, DATE_OF_BIRTH, False, False, text
orchestra, CONDUCTOR, CONDUCTOR_ID, True, False, number
orchestra, CONDUCTOR, NAME, False, False, text
orchestra, CONDUCTOR, AGE, False, False, number
orchestra, CONDUCTOR, NATIONALITY, False, False, text
orchestra, CONDUCTOR, YEAR_OF_WORK, False, False, number
orchestra, ORCHESTRA, ORCHESTRA_ID, True, False, number
orchestra, ORCHESTRA, ORCHESTRA, False, False, text
orchestra, ORCHESTRA, CONDUCTOR_ID, False, False, number
orchestra, ORCHESTRA, RECORD_COMPANY, False, False, text
orchestra, ORCHESTRA, YEAR_OF_FOUNDED, False, False, number
orchestra, ORCHESTRA, MAJOR_RECORD_FORMAT, False, False, text
orchestra, PERFORMANCE, PERFORMANCE_ID, True, False, number
orchestra, PERFORMANCE, ORCHESTRA_ID, False, False, number
orchestra, PERFORMANCE, TYPE, False, False, text
orchestra, PERFORMANCE, DATE, False, False, text
orchestra, PERFORMANCE, OFFICIAL_RATINGS_(MILLIONS), False, False, number
orchestra, PERFORMANCE, WEEKLY_RANK, False, False, text
orchestra, PERFORMANCE, SHARE, False, False, text
orchestra, SHOW, SHOW_ID, False, False, number
orchestra, SHOW, PERFORMANCE_ID, False, False, number
orchestra, SHOW, IF_FIRST_SHOW, False, False, others
orchestra, SHOW, RESULT, False, False, text
orchestra, SHOW, ATTENDANCE, False, False, number
cre_Drama_Workshop_Groups, REFERENCE_PAYMENT_METHODS, PAYMENT_METHOD_CODE, True, False, text
cre_Drama_Workshop_Groups, REFERENCE_PAYMENT_METHODS, PAYMENT_METHOD_DESCRIPTION, False, False, text
cre_Drama_Workshop_Groups, REFERENCE_SERVICE_TYPES, SERVICE_TYPE_CODE, True, False, text
cre_Drama_Workshop_Groups, REFERENCE_SERVICE_TYPES, PARENT_SERVICE_TYPE_CODE, False, False, text
cre_Drama_Workshop_Groups, REFERENCE_SERVICE_TYPES, SERVICE_TYPE_DESCRIPTION, False, False, text
cre_Drama_Workshop_Groups, ADDRESSES, ADDRESS_ID, True, False, text
cre_Drama_Workshop_Groups, ADDRESSES, LINE_1, False, False, text
cre_Drama_Workshop_Groups, ADDRESSES, LINE_2, False, False, text
cre_Drama_Workshop_Groups, ADDRESSES, CITY_TOWN, False, False, text
cre_Drama_Workshop_Groups, ADDRESSES, STATE_COUNTY, False, False, text
cre_Drama_Workshop_Groups, ADDRESSES, OTHER_DETAILS, False, False, text
cre_Drama_Workshop_Groups, PRODUCTS, PRODUCT_ID, True, False, text
cre_Drama_Workshop_Groups, PRODUCTS, PRODUCT_NAME, False, False, text
cre_Drama_Workshop_Groups, PRODUCTS, PRODUCT_PRICE, False, False, number
cre_Drama_Workshop_Groups, PRODUCTS, PRODUCT_DESCRIPTION, False, False, text
cre_Drama_Workshop_Groups, PRODUCTS, OTHER_PRODUCT_SERVICE_DETAILS, False, False, text
cre_Drama_Workshop_Groups, MARKETING_REGIONS, MARKETING_REGION_CODE, True, False, text
cre_Drama_Workshop_Groups, MARKETING_REGIONS, MARKETING_REGION_NAME, False, False, text
cre_Drama_Workshop_Groups, MARKETING_REGIONS, MARKETING_REGION_DESCRIPTRION, False, False, text
cre_Drama_Workshop_Groups, MARKETING_REGIONS, OTHER_DETAILS, False, False, text
cre_Drama_Workshop_Groups, CLIENTS, CLIENT_ID, True, False, number
cre_Drama_Workshop_Groups, CLIENTS, ADDRESS_ID, False, False, number
cre_Drama_Workshop_Groups, CLIENTS, CUSTOMER_EMAIL_ADDRESS, False, False, text
cre_Drama_Workshop_Groups, CLIENTS, CUSTOMER_NAME, False, False, text
cre_Drama_Workshop_Groups, CLIENTS, CUSTOMER_PHONE, False, False, text
cre_Drama_Workshop_Groups, CLIENTS, OTHER_DETAILS, False, False, text
cre_Drama_Workshop_Groups, DRAMA_WORKSHOP_GROUPS, WORKSHOP_GROUP_ID, True, False, number
cre_Drama_Workshop_Groups, DRAMA_WORKSHOP_GROUPS, ADDRESS_ID, False, False, number
cre_Drama_Workshop_Groups, DRAMA_WORKSHOP_GROUPS, CURRENCY_CODE, False, False, text
cre_Drama_Workshop_Groups, DRAMA_WORKSHOP_GROUPS, MARKETING_REGION_CODE, False, False, text
cre_Drama_Workshop_Groups, DRAMA_WORKSHOP_GROUPS, STORE_NAME, False, False, text
cre_Drama_Workshop_Groups, DRAMA_WORKSHOP_GROUPS, STORE_PHONE, False, False, text
cre_Drama_Workshop_Groups, DRAMA_WORKSHOP_GROUPS, STORE_EMAIL_ADDRESS, False, False, text
cre_Drama_Workshop_Groups, DRAMA_WORKSHOP_GROUPS, OTHER_DETAILS, False, False, text
cre_Drama_Workshop_Groups, PERFORMERS, PERFORMER_ID, True, False, number
cre_Drama_Workshop_Groups, PERFORMERS, ADDRESS_ID, False, False, number
cre_Drama_Workshop_Groups, PERFORMERS, CUSTOMER_NAME, False, False, text
cre_Drama_Workshop_Groups, PERFORMERS, CUSTOMER_PHONE, False, False, text
cre_Drama_Workshop_Groups, PERFORMERS, CUSTOMER_EMAIL_ADDRESS, False, False, text
cre_Drama_Workshop_Groups, PERFORMERS, OTHER_DETAILS, False, False, text
cre_Drama_Workshop_Groups, CUSTOMERS, CUSTOMER_ID, True, False, text
cre_Drama_Workshop_Groups, CUSTOMERS, ADDRESS_ID, False, False, number
cre_Drama_Workshop_Groups, CUSTOMERS, CUSTOMER_NAME, False, False, text
cre_Drama_Workshop_Groups, CUSTOMERS, CUSTOMER_PHONE, False, False, text
cre_Drama_Workshop_Groups, CUSTOMERS, CUSTOMER_EMAIL_ADDRESS, False, False, text
cre_Drama_Workshop_Groups, CUSTOMERS, OTHER_DETAILS, False, False, text
cre_Drama_Workshop_Groups, STORES, STORE_ID, True, False, text
cre_Drama_Workshop_Groups, STORES, ADDRESS_ID, False, False, number
cre_Drama_Workshop_Groups, STORES, MARKETING_REGION_CODE, False, False, text
cre_Drama_Workshop_Groups, STORES, STORE_NAME, False, False, text
cre_Drama_Workshop_Groups, STORES, STORE_PHONE, False, False, text
cre_Drama_Workshop_Groups, STORES, STORE_EMAIL_ADDRESS, False, False, text
cre_Drama_Workshop_Groups, STORES, OTHER_DETAILS, False, False, text
cre_Drama_Workshop_Groups, BOOKINGS, BOOKING_ID, True, False, number
cre_Drama_Workshop_Groups, BOOKINGS, CUSTOMER_ID, False, False, number
cre_Drama_Workshop_Groups, BOOKINGS, WORKSHOP_GROUP_ID, False, False, text
cre_Drama_Workshop_Groups, BOOKINGS, STATUS_CODE, False, False, text
cre_Drama_Workshop_Groups, BOOKINGS, STORE_ID, False, False, number
cre_Drama_Workshop_Groups, BOOKINGS, ORDER_DATE, False, False, time
cre_Drama_Workshop_Groups, BOOKINGS, PLANNED_DELIVERY_DATE, False, False, time
cre_Drama_Workshop_Groups, BOOKINGS, ACTUAL_DELIVERY_DATE, False, False, time
cre_Drama_Workshop_Groups, BOOKINGS, OTHER_ORDER_DETAILS, False, False, text
cre_Drama_Workshop_Groups, PERFORMERS_IN_BOOKINGS, ORDER_ID, True, False, number
cre_Drama_Workshop_Groups, PERFORMERS_IN_BOOKINGS, PERFORMER_ID, False, False, number
cre_Drama_Workshop_Groups, CUSTOMER_ORDERS, ORDER_ID, True, False, number
cre_Drama_Workshop_Groups, CUSTOMER_ORDERS, CUSTOMER_ID, False, False, number
cre_Drama_Workshop_Groups, CUSTOMER_ORDERS, STORE_ID, False, False, number
cre_Drama_Workshop_Groups, CUSTOMER_ORDERS, ORDER_DATE, False, False, time
cre_Drama_Workshop_Groups, CUSTOMER_ORDERS, PLANNED_DELIVERY_DATE, False, False, time
cre_Drama_Workshop_Groups, CUSTOMER_ORDERS, ACTUAL_DELIVERY_DATE, False, False, time
cre_Drama_Workshop_Groups, CUSTOMER_ORDERS, OTHER_ORDER_DETAILS, False, False, text
cre_Drama_Workshop_Groups, ORDER_ITEMS, ORDER_ITEM_ID, True, False, number
cre_Drama_Workshop_Groups, ORDER_ITEMS, ORDER_ID, False, False, number
cre_Drama_Workshop_Groups, ORDER_ITEMS, PRODUCT_ID, False, False, number
cre_Drama_Workshop_Groups, ORDER_ITEMS, ORDER_QUANTITY, False, False, text
cre_Drama_Workshop_Groups, ORDER_ITEMS, OTHER_ITEM_DETAILS, False, False, text
cre_Drama_Workshop_Groups, INVOICES, INVOICE_ID, True, False, number
cre_Drama_Workshop_Groups, INVOICES, ORDER_ID, False, False, number
cre_Drama_Workshop_Groups, INVOICES, PAYMENT_METHOD_CODE, False, False, text
cre_Drama_Workshop_Groups, INVOICES, PRODUCT_ID, False, False, number
cre_Drama_Workshop_Groups, INVOICES, ORDER_QUANTITY, False, False, text
cre_Drama_Workshop_Groups, INVOICES, OTHER_ITEM_DETAILS, False, False, text
cre_Drama_Workshop_Groups, INVOICES, ORDER_ITEM_ID, False, False, number
cre_Drama_Workshop_Groups, SERVICES, SERVICE_ID, True, False, number
cre_Drama_Workshop_Groups, SERVICES, SERVICE_TYPE_CODE, False, False, text
cre_Drama_Workshop_Groups, SERVICES, WORKSHOP_GROUP_ID, False, False, number
cre_Drama_Workshop_Groups, SERVICES, PRODUCT_DESCRIPTION, False, False, text
cre_Drama_Workshop_Groups, SERVICES, PRODUCT_NAME, False, False, text
cre_Drama_Workshop_Groups, SERVICES, PRODUCT_PRICE, False, False, number
cre_Drama_Workshop_Groups, SERVICES, OTHER_PRODUCT_SERVICE_DETAILS, False, False, text
cre_Drama_Workshop_Groups, BOOKINGS_SERVICES, ORDER_ID, True, False, number
cre_Drama_Workshop_Groups, BOOKINGS_SERVICES, PRODUCT_ID, False, False, number
cre_Drama_Workshop_Groups, INVOICE_ITEMS, INVOICE_ITEM_ID, True, False, number
cre_Drama_Workshop_Groups, INVOICE_ITEMS, INVOICE_ID, False, False, number
cre_Drama_Workshop_Groups, INVOICE_ITEMS, ORDER_ID, False, False, number
cre_Drama_Workshop_Groups, INVOICE_ITEMS, ORDER_ITEM_ID, False, False, number
cre_Drama_Workshop_Groups, INVOICE_ITEMS, PRODUCT_ID, False, False, number
cre_Drama_Workshop_Groups, INVOICE_ITEMS, ORDER_QUANTITY, False, False, number
cre_Drama_Workshop_Groups, INVOICE_ITEMS, OTHER_ITEM_DETAILS, False, False, text
car_1, CONTINENTS, CONT_ID, True, False, number
car_1, CONTINENTS, CONTINENT, False, False, text
car_1, COUNTRIES, COUNTRY_ID, True, False, number
car_1, COUNTRIES, COUNTRY_NAME, False, False, text
car_1, COUNTRIES, CONTINENT, False, False, number
car_1, CAR_MAKERS, ID, True, False, number
car_1, CAR_MAKERS, MAKER, False, False, text
car_1, CAR_MAKERS, FULL_NAME, False, False, text
car_1, CAR_MAKERS, COUNTRY, False, False, text
car_1, MODEL_LIST, MODEL_ID, True, False, number
car_1, MODEL_LIST, MAKER, False, False, number
car_1, MODEL_LIST, MODEL, False, False, text
car_1, CAR_NAMES, MAKE_ID, True, False, number
car_1, CAR_NAMES, MODEL, False, False, text
car_1, CAR_NAMES, MAKE, False, False, text
car_1, CARS_DATA, ID, True, False, number
car_1, CARS_DATA, MPG, False, False, text
car_1, CARS_DATA, CYLINDERS, False, False, number
car_1, CARS_DATA, EDISPL, False, False, number
car_1, CARS_DATA, HORSEPOWER, False, False, text
car_1, CARS_DATA, WEIGHT, False, False, number
car_1, CARS_DATA, ACCELERATE, False, False, number
car_1, CARS_DATA, YEAR, False, False, number
geo, STATE, STATE_NAME, True, False, text
geo, STATE, POPULATION, False, False, number
geo, STATE, AREA, False, False, number
geo, STATE, COUNTRY_NAME, False, False, text
geo, STATE, CAPITAL, False, False, text
geo, STATE, DENSITY, False, False, number
geo, CITY, CITY_NAME, True, False, text
